"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/19/2020","AQS","390179991","1","0.036","ppm","33","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/20/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/21/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/22/2020","AQS","390179991","1","0.04","ppm","37","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/23/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/24/2020","AQS","390179991","1","0.032","ppm","30","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/25/2020","AQS","390179991","1","0.033","ppm","31","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/26/2020","AQS","390179991","1","0.037","ppm","34","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/27/2020","AQS","390179991","1","0.037","ppm","34","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/28/2020","AQS","390179991","1","0.037","ppm","34","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"02/29/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/01/2020","AQS","390179991","1","0.049","ppm","45","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/02/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/03/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/04/2020","AQS","390179991","1","0.041","ppm","38","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/05/2020","AQS","390179991","1","0.04","ppm","37","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/06/2020","AQS","390179991","1","0.032","ppm","30","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/07/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/08/2020","AQS","390179991","1","0.047","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/09/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/10/2020","AQS","390179991","1","0.028","ppm","26","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/11/2020","AQS","390179991","1","0.025","ppm","23","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/12/2020","AQS","390179991","1","0.033","ppm","31","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/13/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/14/2020","AQS","390179991","1","0.036","ppm","33","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/15/2020","AQS","390179991","1","0.037","ppm","34","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/16/2020","AQS","390179991","1","0.029","ppm","27","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/17/2020","AQS","390179991","1","0.032","ppm","30","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/18/2020","AQS","390179991","1","0.017","ppm","16","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/19/2020","AQS","390179991","1","0.032","ppm","30","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/20/2020","AQS","390179991","1","0.03","ppm","28","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/21/2020","AQS","390179991","1","0.035","ppm","32","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/22/2020","AQS","390179991","1","0.035","ppm","32","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/23/2020","AQS","390179991","1","0.036","ppm","33","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/24/2020","AQS","390179991","1","0.037","ppm","34","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/25/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/26/2020","AQS","390179991","1","0.043","ppm","40","Oxford","13","76.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/27/2020","AQS","390179991","1","0.028","ppm","26","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/28/2020","AQS","390179991","1","0.033","ppm","31","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/29/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/30/2020","AQS","390179991","1","0.044","ppm","41","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"03/31/2020","AQS","390179991","1","0.035","ppm","32","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/01/2020","AQS","390179991","1","0.028","ppm","26","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/02/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/03/2020","AQS","390179991","1","0.052","ppm","48","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/04/2020","AQS","390179991","1","0.054","ppm","50","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/05/2020","AQS","390179991","1","0.023","ppm","21","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/06/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/07/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/08/2020","AQS","390179991","1","0.049","ppm","45","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/09/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/10/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/11/2020","AQS","390179991","1","0.051","ppm","47","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/12/2020","AQS","390179991","1","0.044","ppm","41","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/13/2020","AQS","390179991","1","0.037","ppm","34","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/14/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/15/2020","AQS","390179991","1","0.044","ppm","41","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/16/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/17/2020","AQS","390179991","1","0.041","ppm","38","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/18/2020","AQS","390179991","1","0.047","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/19/2020","AQS","390179991","1","0.04","ppm","37","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/20/2020","AQS","390179991","1","0.05","ppm","46","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/21/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/22/2020","AQS","390179991","1","0.05","ppm","46","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/23/2020","AQS","390179991","1","0.034","ppm","31","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/24/2020","AQS","390179991","1","0.048","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/25/2020","AQS","390179991","1","0.046","ppm","43","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/26/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/27/2020","AQS","390179991","1","0.05","ppm","46","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/28/2020","AQS","390179991","1","0.053","ppm","49","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/29/2020","AQS","390179991","1","0.047","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"04/30/2020","AQS","390179991","1","0.035","ppm","32","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/01/2020","AQS","390179991","1","0.051","ppm","47","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/02/2020","AQS","390179991","1","0.059","ppm","64","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/03/2020","AQS","390179991","1","0.044","ppm","41","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/04/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/05/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/06/2020","AQS","390179991","1","0.051","ppm","47","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/07/2020","AQS","390179991","1","0.05","ppm","46","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/08/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/09/2020","AQS","390179991","1","0.045","ppm","42","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/10/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/11/2020","AQS","390179991","1","0.032","ppm","30","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/12/2020","AQS","390179991","1","0.044","ppm","41","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/13/2020","AQS","390179991","1","0.041","ppm","38","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/14/2020","AQS","390179991","1","0.048","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/15/2020","AQS","390179991","1","0.042","ppm","39","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/16/2020","AQS","390179991","1","0.048","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/17/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/18/2020","AQS","390179991","1","0.039","ppm","36","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/19/2020","AQS","390179991","1","0.034","ppm","31","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/20/2020","AQS","390179991","1","0.035","ppm","32","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/21/2020","AQS","390179991","1","0.027","ppm","25","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/22/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/23/2020","AQS","390179991","1","0.048","ppm","44","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/24/2020","AQS","390179991","1","0.045","ppm","42","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/25/2020","AQS","390179991","1","0.038","ppm","35","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/26/2020","AQS","390179991","1","0.049","ppm","45","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/27/2020","AQS","390179991","1","0.042","ppm","39","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/28/2020","AQS","390179991","1","0.05","ppm","46","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/29/2020","AQS","390179991","1","0.043","ppm","40","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/30/2020","AQS","390179991","1","0.035","ppm","32","Oxford","17","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"05/31/2020","AirNow","390179991","1","0.04","ppm","37","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/01/2020","AirNow","390179991","1","0.054","ppm","50","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/02/2020","AirNow","390179991","1","0.065","ppm","84","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/03/2020","AirNow","390179991","1","0.058","ppm","61","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/04/2020","AirNow","390179991","1","0.05","ppm","46","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/05/2020","AirNow","390179991","1","0.062","ppm","74","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/06/2020","AirNow","390179991","1","0.063","ppm","77","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/07/2020","AirNow","390179991","1","0.051","ppm","47","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/08/2020","AirNow","390179991","1","0.061","ppm","71","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/09/2020","AirNow","390179991","1","0.04","ppm","37","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/10/2020","AirNow","390179991","1","0.047","ppm","44","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/11/2020","AirNow","390179991","1","0.05","ppm","46","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/12/2020","AirNow","390179991","1","0.052","ppm","48","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/13/2020","AirNow","390179991","1","0.05","ppm","46","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/14/2020","AirNow","390179991","1","0.045","ppm","42","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/15/2020","AirNow","390179991","1","0.05","ppm","46","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/16/2020","AirNow","390179991","1","0.059","ppm","64","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/17/2020","AirNow","390179991","1","0.065","ppm","84","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/18/2020","AirNow","390179991","1","0.051","ppm","47","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/19/2020","AirNow","390179991","1","0.06","ppm","67","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/20/2020","AirNow","390179991","1","0.07","ppm","100","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/21/2020","AirNow","390179991","1","0.048","ppm","44","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/22/2020","AirNow","390179991","1","0.051","ppm","47","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/23/2020","AirNow","390179991","1","0.046","ppm","43","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/24/2020","AirNow","390179991","1","0.044","ppm","41","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/25/2020","AirNow","390179991","1","0.053","ppm","49","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/26/2020","AirNow","390179991","1","0.055","ppm","51","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/27/2020","AirNow","390179991","1","0.029","ppm","27","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/28/2020","AirNow","390179991","1","0.034","ppm","31","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/29/2020","AirNow","390179991","1","0.041","ppm","38","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"06/30/2020","AirNow","390179991","1","0.038","ppm","35","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/01/2020","AirNow","390179991","1","0.06","ppm","67","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/02/2020","AirNow","390179991","1","0.054","ppm","50","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/03/2020","AirNow","390179991","1","0.062","ppm","74","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/04/2020","AirNow","390179991","1","0.058","ppm","61","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/05/2020","AirNow","390179991","1","0.063","ppm","77","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/06/2020","AirNow","390179991","1","0.05","ppm","46","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/07/2020","AirNow","390179991","1","0.043","ppm","40","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/08/2020","AirNow","390179991","1","0.06","ppm","67","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/09/2020","AirNow","390179991","1","0.061","ppm","71","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/10/2020","AirNow","390179991","1","0.052","ppm","48","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/11/2020","AirNow","390179991","1","0.048","ppm","44","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/12/2020","AirNow","390179991","1","0.047","ppm","44","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/13/2020","AirNow","390179991","1","0.045","ppm","42","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/15/2020","AirNow","390179991","1","0.062","ppm","74","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/16/2020","AirNow","390179991","1","0.041","ppm","38","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
"07/17/2020","AirNow","390179991","1","0.065","ppm","84","Oxford","24","100.0000","44201","Ozone","17140","Cincinnati, OH-KY-IN","39","Ohio","017","Butler","39.5327","-84.7286"
